u,v,y
58,86,1
58,87,0
58,88,1
58,89,1
58,90,1
58,91,1
58,92,1
58,93,1
58,94,0
58,95,1
58,96,1
58,97,1
58,98,1
58,99,1
58,100,2
58,101,0
58,102,1
58,103,0
58,104,1
58,105,1
58,106,1
58,107,0
58,108,1
58,109,1
58,110,1
58,111,1
58,112,1
58,113,1
58,114,1
58,115,1
58,116,1
58,117,1
58,118,1
58,119,0
58,120,1
58,121,1
58,122,1
58,123,1
58,124,1
58,125,1
58,126,1
58,127,0
58,128,1
58,129,1
58,130,0
58,131,1
58,132,1
58,133,1
58,134,1
58,135,1
58,136,1
58,137,1
58,138,1
58,139,1
58,140,1
58,141,0
58,142,1
58,143,1
58,144,1
58,145,1
58,146,1
58,147,1
58,148,1
58,149,2
58,150,1
58,151,1
58,152,1
58,153,1
58,154,1
58,155,1
58,156,1
58,157,0
58,158,1
58,159,1
58,160,1
58,161,1
58,162,2
58,163,1
58,164,0
58,165,2
58,166,1
58,167,1
58,168,1
58,169,1
58,170,1
58,171,1
58,172,1
58,173,1
58,174,1
58,175,0
58,176,1
58,177,1
58,178,1
58,179,1
58,180,1
58,181,1
58,182,0
58,183,1
58,184,1
58,185,1
58,186,1
58,187,1
58,188,0
58,189,1
58,190,1
58,191,1
58,192,0
58,193,1
58,194,0
58,195,1
58,196,0
58,197,1
58,198,1
58,199,0
58,200,1
59,1,1
59,2,1
59,3,1
59,4,1
59,5,1
59,6,0
59,7,1
59,8,1
59,9,1
59,10,0
59,11,1
59,12,1
59,13,1
59,14,1
59,15,1
59,16,0
59,17,0
59,18,1
59,19,0
59,20,1
59,21,0
59,22,1
59,23,1
59,24,1
59,25,1
59,26,1
59,27,0
59,28,1
59,29,1
59,30,1
59,31,1
59,32,1
59,33,1
59,34,1
59,35,0
59,36,1
59,37,0
59,38,0
59,39,1
59,40,0
59,41,1
59,42,0
59,43,1
59,44,1
59,45,1
59,46,1
59,47,1
59,48,1
59,49,1
59,50,1
59,51,1
59,52,1
59,53,1
59,54,1
59,55,0
59,56,1
59,57,0
59,58,0
59,59,1
59,60,1
59,61,1
59,62,1
59,63,0
59,64,1
59,65,2
59,66,2
59,67,1
59,68,1
59,69,1
59,70,1
59,71,1
59,72,1
59,73,0
59,74,0
59,75,1
59,76,1
59,77,1
59,78,1
59,79,0
59,80,1
59,81,1
59,82,0
59,83,1
59,84,1
59,85,1
59,86,0
59,87,0
59,88,1
59,89,1
59,90,1
59,91,1
59,92,0
59,93,0
59,94,1
59,95,2
59,96,0
59,97,1
59,98,1
59,99,1
59,100,1
59,101,1
59,102,1
59,103,1
59,104,1
59,105,0
59,106,0
59,107,0
59,108,1
59,109,1
59,110,0
59,111,0
59,112,1
59,113,0
59,114,1
59,115,0
59,116,1
59,117,0
59,118,1
59,119,1
59,120,1
59,121,1
59,122,1
59,123,1
59,124,1
59,125,1
59,126,1
59,127,0
59,128,0
59,129,1
59,130,1
59,131,1
59,132,1
59,133,1
59,134,1
59,135,1
59,136,1
59,137,1
59,138,1
59,139,1
59,140,1
59,141,0
59,142,0
59,143,1
59,144,1
59,145,1
59,146,1
59,147,1
59,148,1
59,149,1
59,150,1
59,151,1
59,152,1
59,153,1
59,154,1
59,155,1
59,156,0
59,157,1
59,158,1
59,159,1
59,160,1
59,161,2
59,162,1
59,163,1
59,164,1
59,165,1
59,166,1
59,167,1
59,168,1
59,169,1
59,170,1
59,171,1
59,172,1
59,173,1
59,174,1
59,175,1
59,176,0
59,177,1
59,178,1
59,179,1
59,180,1
59,181,1
59,182,1
59,183,1
59,184,1
59,185,1
59,186,1
59,187,1
59,188,1
59,189,0
59,190,1
59,191,0
59,192,1
59,193,1
59,194,1
59,195,0
59,196,1
59,197,1
59,198,1
59,199,1
59,200,1
60,1,1
60,2,1
60,3,1
60,4,1
60,5,2
60,6,1
60,7,1
60,8,0
60,9,1
60,10,0
60,11,1
60,12,1
60,13,0
60,14,1
60,15,1
60,16,1
60,17,0
60,18,2
60,19,1
60,20,1
60,21,1
60,22,0
60,23,1
60,24,1
60,25,1
60,26,1
60,27,1
60,28,1
60,29,1
60,30,1
60,31,2
60,32,1
60,33,0
60,34,1
60,35,1
60,36,1
60,37,1
60,38,1
60,39,0
60,40,1
60,41,1
60,42,1
60,43,0
60,44,1
60,45,1
60,46,1
60,47,0
60,48,1
60,49,1
60,50,1
60,51,1
60,52,1
60,53,1
60,54,0
60,55,1
60,56,1
60,57,1
60,58,1
60,59,0
60,60,2
60,61,1
60,62,1
60,63,1
60,64,0
60,65,0
60,66,0
60,67,1
60,68,1
60,69,1
60,70,0
60,71,1
60,72,1
60,73,1
60,74,1
60,75,0
60,76,1
60,77,1
60,78,1
60,79,1
60,80,0
60,81,1
60,82,1
60,83,1
60,84,1
60,85,1
60,86,1
60,87,1
60,88,1
60,89,2
60,90,1
60,91,0
60,92,1
60,93,1
60,94,1
60,95,1
60,96,1
60,97,1
60,98,1
60,99,0
60,100,1
60,101,1
60,102,0
60,103,1
60,104,1
60,105,1
60,106,1
60,107,1
60,108,1
60,109,1
60,110,1
60,111,0
60,112,1
60,113,1
60,114,2
60,115,1
60,116,1
60,117,0
60,118,0
60,119,1
60,120,1
60,121,1
60,122,1
60,123,1
60,124,1
60,125,1
60,126,1
60,127,1
60,128,1
60,129,1
60,130,1
60,131,1
60,132,1
60,133,0
60,134,1
60,135,1
60,136,1
60,137,1
60,138,1
60,139,2
60,140,1
60,141,1
60,142,1
60,143,1
60,144,1
60,145,1
60,146,1
60,147,0
60,148,1
60,149,0
60,150,1
60,151,0
60,152,1
60,153,1
60,154,1
60,155,1
60,156,1
60,157,1
60,158,1
60,159,1
60,160,1
60,161,1
60,162,0
60,163,1
60,164,1
60,165,1
60,166,1
60,167,1
60,168,0
60,169,0
60,170,1
60,171,0
60,172,1
60,173,0
60,174,1
60,175,1
60,176,1
60,177,1
60,178,0
60,179,1
60,180,1
60,181,0
60,182,1
60,183,1
60,184,1
60,185,2
60,186,0
60,187,1
60,188,0
60,189,1
60,190,1
60,191,1
60,192,1
60,193,0
60,194,1
60,195,1
60,196,1
60,197,0
60,198,1
60,199,1
60,200,0
61,1,1
61,2,2
61,3,1
61,4,0
61,5,1
61,6,1
61,7,1
61,8,1
61,9,1
61,10,1
61,11,1
61,12,0
61,13,1
61,14,1
61,15,2
61,16,1
61,17,1
61,18,1
61,19,1
61,20,1
61,21,1
61,22,1
61,23,2
61,24,1
61,25,1
61,26,1
61,27,0
61,28,1
61,29,0
61,30,1
61,31,1
61,32,1
61,33,1
61,34,1
61,35,1
61,36,1
61,37,0
61,38,1
61,39,0
61,40,1
61,41,1
61,42,1
61,43,1
61,44,1
61,45,1
61,46,0
61,47,1
61,48,1
61,49,0
61,50,1
61,51,0
61,52,1
61,53,1
61,54,1
61,55,1
61,56,0
61,57,1
61,58,0
61,59,0
61,60,0
61,61,1
61,62,1
61,63,1
61,64,1
61,65,1
61,66,1
61,67,1
61,68,1
61,69,0
61,70,1
61,71,1
61,72,1
61,73,1
61,74,0
61,75,1
61,76,1
61,77,0
61,78,1
61,79,0
61,80,1
61,81,1
61,82,1
61,83,1
61,84,1
61,85,1
61,86,1
61,87,1
61,88,1
61,89,1
61,90,0
61,91,1
61,92,1
61,93,0
61,94,1
61,95,1
61,96,1
61,97,0
61,98,1
61,99,1
61,100,0
61,101,1
61,102,1
61,103,1
61,104,1
61,105,1
61,106,1
61,107,1
61,108,1
61,109,1
61,110,1
61,111,0
61,112,0
61,113,1
61,114,1
61,115,1
61,116,1
61,117,0
61,118,1
61,119,1
61,120,1
61,121,0
61,122,1
61,123,1
61,124,1
61,125,1
61,126,0
61,127,1
61,128,2
61,129,1
61,130,0
61,131,1
61,132,1
61,133,1
61,134,1
61,135,1
61,136,1
61,137,1
61,138,1
61,139,0
61,140,1
61,141,0
61,142,1
61,143,1
61,144,1
61,145,1
61,146,1
61,147,1
61,148,1
61,149,1
61,150,1
61,151,1
61,152,1
61,153,1
61,154,0
61,155,1
61,156,0
61,157,1
61,158,1
61,159,1
61,160,1
61,161,1
61,162,0
61,163,0
61,164,0
61,165,1
61,166,1
61,167,1
61,168,2
61,169,1
61,170,1
61,171,1
61,172,1
61,173,1
61,174,0
61,175,1
61,176,1
61,177,0
61,178,0
61,179,1
61,180,1
61,181,0
61,182,1
61,183,1
61,184,1
61,185,1
61,186,1
61,187,1
61,188,1
61,189,2
61,190,1
61,191,1
61,192,1
61,193,1
61,194,2
61,195,1
61,196,1
61,197,0
61,198,1
61,199,1
61,200,1
62,1,1
62,2,1
62,3,0
62,4,0
62,5,1
62,6,1
62,7,1
62,8,1
62,9,0
62,10,1
62,11,1
62,12,1
62,13,1
62,14,1
62,15,1
62,16,1
62,17,1
62,18,0
62,19,0
62,20,0
62,21,1
62,22,1
62,23,1
62,24,1
62,25,0
62,26,1
62,27,1
62,28,1
62,29,1
62,30,1
62,31,1
62,32,0
62,33,1
62,34,1
62,35,1
62,36,1
62,37,1
62,38,1
62,39,0
62,40,1
62,41,0
62,42,1
62,43,1
62,44,0
62,45,0
62,46,1
62,47,1
62,48,1
62,49,1
62,50,1
62,51,1
62,52,1
62,53,1
62,54,1
62,55,1
62,56,1
62,57,1
62,58,0
62,59,1
62,60,1
62,61,1
62,62,1
62,63,1
62,64,0
62,65,0
62,66,1
62,67,1
62,68,1
62,69,0
62,70,1
62,71,0
62,72,1
62,73,1
62,74,1
62,75,0
62,76,1
62,77,2
62,78,1
62,79,0
62,80,1
62,81,1
62,82,0
62,83,0
62,84,1
62,85,0
62,86,1
62,87,1
62,88,1
62,89,1
62,90,1
62,91,1
62,92,1
62,93,1
62,94,0
62,95,1
62,96,1
62,97,1
62,98,1
62,99,1
62,100,1
62,101,1
62,102,1
62,103,1
62,104,1
62,105,1
62,106,0
62,107,1
62,108,1
62,109,0
62,110,1
62,111,1
62,112,0
62,113,1
62,114,1
62,115,1
62,116,0
62,117,1
62,118,1
62,119,1
62,120,1
62,121,1
62,122,1
62,123,0
62,124,1
62,125,0
62,126,1
62,127,1
62,128,0
62,129,1
62,130,1
62,131,0
62,132,0
62,133,1
62,134,2
62,135,1
62,136,1
62,137,1
62,138,1
62,139,1
62,140,1
62,141,1
62,142,1
62,143,1
62,144,1
62,145,1
62,146,0
62,147,1
62,148,1
62,149,1
62,150,1
62,151,1
62,152,1
62,153,1
62,154,1
62,155,1
62,156,0
62,157,1
62,158,1
62,159,0
62,160,0
62,161,1
62,162,1
62,163,0
62,164,1
62,165,1
62,166,1
62,167,1
62,168,1
62,169,1
62,170,0
62,171,0
62,172,0
62,173,1
62,174,2
62,175,1
62,176,1
62,177,1
62,178,1
62,179,0
62,180,0
62,181,1
62,182,1
62,183,1
62,184,1
62,185,1
62,186,1
62,187,1
62,188,1
62,189,0
62,190,1
62,191,1
62,192,1
62,193,1
62,194,1
62,195,1
62,196,1
62,197,1
62,198,1
62,199,0
62,200,1
63,1,1
63,2,1
63,3,1
63,4,1
63,5,1
63,6,0
63,7,1
63,8,1
63,9,1
63,10,1
63,11,1
63,12,0
63,13,1
63,14,1
63,15,0
63,16,1
63,17,0
63,18,1
63,19,1
63,20,1
63,21,0
63,22,0
63,23,0
63,24,1
63,25,1
63,26,1
63,27,1
63,28,0
63,29,1
63,30,1
63,31,1
63,32,1
63,33,1
63,34,1
63,35,1
63,36,0
63,37,1
63,38,0
63,39,1
63,40,1
63,41,1
63,42,1
63,43,1
63,44,1
63,45,1
63,46,1
63,47,1
63,48,1
63,49,0
63,50,1
63,51,1
63,52,1
63,53,1
63,54,1
63,55,1
63,56,1
63,57,1
63,58,0
63,59,1
63,60,1
63,61,1
63,62,1
63,63,1
63,64,1
63,65,1
63,66,0
63,67,1
63,68,0
63,69,1
63,70,1
63,71,1
63,72,1
63,73,1
63,74,1
63,75,1
63,76,0
63,77,1
63,78,1
63,79,1
63,80,1
63,81,0
63,82,1
63,83,1
63,84,1
63,85,1
63,86,1
63,87,0
63,88,1
63,89,1
63,90,1
63,91,1
63,92,0
63,93,1
63,94,1
63,95,0
63,96,1
63,97,1
63,98,1
63,99,1
63,100,1
63,101,1
63,102,0
63,103,0
63,104,1
63,105,1
63,106,1
63,107,1
63,108,1
63,109,0
63,110,1
63,111,0
63,112,1
63,113,1
63,114,1
63,115,1
63,116,1
63,117,0
63,118,1
63,119,1
63,120,1
63,121,0
63,122,1
63,123,1
63,124,2
63,125,1
63,126,0
63,127,0
63,128,1
63,129,1
63,130,1
63,131,0
63,132,1
63,133,1
63,134,1
63,135,1
63,136,1
63,137,1
63,138,0
63,139,0
63,140,1
63,141,0
63,142,1
63,143,0
63,144,0
63,145,1
63,146,1
63,147,1
63,148,0
63,149,1
63,150,1
63,151,1
63,152,1
63,153,1
63,154,1
63,155,1
63,156,1
63,157,1
63,158,1
63,159,1
63,160,1
63,161,1
63,162,1
63,163,1
63,164,1
63,165,1
63,166,1
63,167,0
63,168,1
63,169,1
63,170,0
63,171,1
63,172,1
63,173,1
63,174,1
63,175,1
63,176,1
63,177,0
63,178,0
63,179,1
63,180,1
63,181,1
63,182,1
63,183,1
63,184,1
63,185,0
63,186,1
63,187,1
63,188,1
63,189,1
63,190,1
63,191,1
63,192,0
63,193,1
63,194,1
63,195,1
63,196,1
63,197,1
63,198,1
63,199,1
63,200,1
64,1,0
64,2,1
64,3,1
64,4,0
64,5,1
64,6,0
64,7,1
64,8,1
64,9,1
64,10,0
64,11,0
64,12,1
64,13,1
64,14,1
64,15,1
64,16,0
64,17,0
64,18,1
64,19,1
64,20,1
64,21,1
64,22,0
64,23,0
64,24,1
64,25,1
64,26,1
64,27,1
64,28,1
64,29,0
64,30,1
64,31,1
64,32,1
64,33,1
64,34,1
64,35,1
64,36,1
64,37,1
64,38,1
64,39,2
64,40,0
64,41,1
64,42,1
64,43,1
64,44,1
64,45,1
64,46,1
64,47,0
64,48,1
64,49,0
64,50,2
64,51,0
64,52,1
64,53,1
64,54,1
64,55,0
64,56,1
64,57,1
64,58,1
64,59,0
64,60,1
64,61,2
64,62,1
64,63,0
64,64,1
64,65,1
64,66,1
64,67,1
64,68,0
64,69,1
64,70,1
64,71,1
64,72,0
64,73,1
64,74,1
64,75,0
64,76,1
64,77,1
64,78,1
64,79,1
64,80,1
64,81,1
64,82,0
64,83,1
64,84,1
64,85,1
64,86,1
64,87,1
64,88,1
64,89,1
64,90,1
64,91,1
64,92,1
64,93,1
64,94,1
64,95,1
64,96,0
64,97,1
64,98,1
64,99,0
64,100,1
64,101,1
64,102,1
64,103,0
64,104,0
64,105,1
64,106,0
64,107,0
64,108,0
64,109,1
64,110,0
64,111,1
64,112,0
64,113,1
64,114,0
64,115,1
64,116,1
64,117,1
64,118,1
64,119,1
64,120,1
64,121,1
64,122,1
64,123,1
64,124,1
64,125,0
64,126,1
64,127,0
64,128,1
64,129,1
64,130,2
64,131,0
64,132,1
64,133,1
64,134,1
64,135,1
64,136,1
64,137,1
64,138,1
64,139,0
64,140,1
64,141,1
64,142,1
64,143,1
64,144,0
64,145,1
64,146,1
64,147,1
64,148,1
64,149,1
64,150,1
64,151,0
64,152,1
64,153,1
64,154,1
64,155,0
64,156,1
64,157,1
64,158,1
64,159,0
64,160,1
64,161,1
64,162,1
64,163,1
64,164,1
64,165,1
64,166,1
64,167,1
64,168,0
64,169,1
64,170,1
64,171,1
64,172,1
64,173,1
64,174,0
64,175,1
64,176,1
64,177,0
64,178,1
64,179,1
64,180,1
64,181,1
64,182,1
64,183,1
64,184,1
64,185,1
64,186,1
64,187,1
64,188,0
64,189,1
64,190,0
64,191,1
64,192,0
64,193,1
64,194,1
64,195,1
64,196,1
64,197,1
64,198,0
64,199,1
64,200,1
65,1,1
65,2,1
65,3,0
65,4,0
65,5,1
65,6,1
65,7,1
65,8,1
65,9,1
65,10,1
65,11,1
65,12,0
65,13,1
65,14,1
65,15,1
65,16,0
65,17,0
65,18,1
65,19,1
65,20,1
65,21,1
65,22,1
65,23,1
65,24,1
65,25,1
65,26,1
65,27,1
65,28,1
65,29,1
65,30,0
65,31,1
65,32,0
65,33,1
65,34,1
65,35,1
65,36,1
65,37,1
65,38,1
65,39,1
65,40,1
65,41,1
65,42,1
65,43,1
65,44,1
65,45,1
65,46,0
65,47,0
65,48,1
65,49,0
65,50,1
65,51,1
65,52,1
65,53,1
65,54,1
65,55,1
65,56,1
65,57,1
65,58,1
65,59,1
65,60,0
65,61,0
65,62,1
65,63,1
65,64,0
65,65,1
65,66,1
65,67,1
65,68,1
65,69,1
65,70,1
65,71,1
65,72,1
65,73,1
65,74,1
65,75,1
65,76,1
65,77,1
65,78,0
65,79,1
65,80,1
65,81,0
65,82,0
65,83,1
65,84,1
65,85,0
65,86,0
65,87,1
65,88,1
65,89,1
65,90,0
65,91,1
65,92,1
65,93,0
65,94,1
65,95,0
65,96,1
65,97,0
65,98,1
65,99,0
65,100,1
65,101,1
65,102,1
65,103,1
65,104,1
65,105,1
65,106,1
65,107,0
65,108,1
65,109,1
65,110,1
65,111,1
65,112,1
65,113,1
65,114,1
65,115,1
65,116,1
65,117,1
65,118,1
65,119,1
65,120,1
65,121,1
65,122,0
65,123,1
65,124,0
65,125,1
65,126,1
65,127,1
65,128,0
65,129,1
65,130,1
65,131,1
65,132,0
65,133,1
65,134,1
65,135,0
65,136,1
65,137,0
65,138,1
65,139,0
65,140,1
65,141,2
65,142,0
65,143,1
65,144,1
65,145,0
65,146,1
65,147,1
65,148,0
65,149,2
65,150,0
65,151,2
65,152,1
65,153,1
65,154,1
65,155,1
65,156,1
65,157,0
65,158,1
65,159,1
65,160,1
65,161,1
65,162,1
65,163,1
65,164,0
65,165,0
65,166,0
65,167,1
65,168,1
65,169,1
65,170,1
65,171,1
65,172,1
65,173,1
65,174,1
65,175,0
65,176,1
65,177,0
65,178,1
65,179,1
65,180,1
65,181,1
65,182,1
65,183,1
65,184,1
65,185,0
65,186,0
65,187,0
65,188,0
65,189,1
65,190,1
65,191,1
65,192,1
65,193,1
65,194,1
65,195,0
65,196,1
65,197,1
65,198,1
65,199,1
65,200,1
66,1,0
66,2,1
66,3,1
66,4,1
66,5,1
66,6,1
66,7,1
66,8,1
66,9,1
66,10,1
66,11,1
66,12,1
66,13,1
66,14,1
66,15,1
66,16,1
66,17,1
66,18,1
66,19,1
66,20,1
66,21,1
66,22,1
66,23,0
66,24,1
66,25,1
66,26,1
66,27,1
66,28,1
66,29,1
66,30,1
66,31,1
66,32,1
66,33,1
66,34,1
66,35,1
66,36,0
66,37,1
66,38,1
66,39,0
66,40,1
66,41,1
66,42,1
66,43,0
66,44,1
66,45,0
66,46,1
66,47,1
66,48,0
66,49,1
66,50,0
66,51,0
66,52,1
66,53,0
66,54,1
66,55,1
66,56,1
66,57,1
66,58,1
66,59,1
66,60,1
66,61,0
66,62,1
66,63,1
66,64,1
66,65,1
66,66,1
66,67,1
66,68,1
66,69,1
66,70,1
66,71,1
66,72,0
66,73,1
66,74,0
66,75,1
66,76,1
66,77,1
66,78,1
66,79,0
66,80,1
66,81,1
66,82,1
66,83,0
66,84,1
66,85,1
66,86,1
66,87,1
66,88,1
66,89,1
66,90,1
66,91,1
66,92,1
66,93,0
66,94,1
66,95,1
66,96,0
66,97,1
66,98,1
66,99,1
66,100,1
66,101,1
66,102,1
66,103,1
66,104,1
66,105,1
66,106,1
66,107,1
66,108,0
66,109,1
66,110,0
66,111,1
66,112,1
66,113,1
66,114,1
66,115,1
66,116,0
66,117,1
66,118,1
66,119,1
66,120,1
66,121,1
66,122,0
66,123,0
66,124,0
66,125,1
66,126,1
66,127,1
66,128,0
66,129,1
66,130,0
66,131,1
66,132,1
66,133,1
66,134,1
66,135,1
66,136,1
66,137,1
66,138,0
66,139,1
66,140,0
66,141,1
66,142,1
66,143,1
66,144,1
66,145,1
66,146,1
66,147,1
66,148,1
66,149,1
66,150,1
66,151,0
66,152,0
66,153,1
66,154,1
66,155,1
66,156,1
66,157,1
66,158,1
66,159,0
66,160,1
66,161,1
66,162,1
66,163,1
66,164,1
66,165,1
66,166,1
66,167,1
66,168,0
66,169,0
66,170,0
66,171,1
66,172,1
66,173,0
66,174,0
66,175,1
66,176,1
66,177,1
66,178,0
66,179,1
66,180,1
66,181,1
66,182,0
66,183,0
66,184,1
66,185,1
66,186,1
66,187,1
66,188,1
66,189,1
66,190,1
66,191,1
66,192,1
66,193,1
66,194,1
66,195,1
66,196,1
66,197,1
66,198,1
66,199,1
66,200,0
67,1,1
67,2,1
67,3,1
67,4,1
67,5,1
67,6,1
67,7,1
67,8,1
67,9,1
67,10,1
67,11,1
67,12,1
67,13,1
67,14,1
67,15,1
67,16,1
67,17,1
67,18,1
67,19,1
67,20,1
67,21,1
67,22,1
67,23,1
67,24,1
67,25,1
67,26,1
67,27,1
67,28,1
67,29,1
67,30,1
67,31,1
67,32,1
67,33,1
67,34,1
67,35,1
67,36,1
67,37,1
67,38,1
67,39,1
67,40,1
67,41,1
67,42,1
67,43,1
67,44,1
67,45,1
67,46,1
67,47,0
67,48,0
67,49,1
67,50,1
67,51,1
67,52,0
67,53,1
67,54,1
67,55,1
67,56,1
67,57,1
67,58,1
67,59,1
67,60,1
67,61,1
67,62,1
67,63,0
67,64,1
67,65,1
67,66,0
67,67,1
67,68,1
67,69,1
67,70,1
67,71,1
67,72,0
67,73,0
67,74,1
67,75,1
67,76,1
67,77,1
67,78,2
67,79,1
67,80,1
67,81,1
67,82,1
67,83,1
67,84,0
67,85,1
67,86,0
67,87,1
67,88,1
67,89,1
67,90,1
67,91,1
67,92,1
67,93,1
67,94,0
67,95,1
67,96,1
67,97,1
67,98,0
67,99,1
67,100,1
67,101,1
67,102,1
67,103,1
67,104,0
67,105,0
67,106,1
67,107,1
67,108,1
67,109,1
67,110,0
67,111,1
67,112,0
67,113,1
67,114,0
67,115,1
67,116,0
67,117,1
67,118,1
67,119,1
67,120,1
67,121,1
67,122,1
67,123,0
67,124,0
67,125,1
67,126,1
67,127,1
67,128,0
67,129,1
67,130,1
67,131,0
67,132,0
67,133,1
67,134,1
67,135,1
67,136,1
67,137,1
67,138,1
67,139,0
67,140,1
67,141,1
67,142,1
67,143,1
67,144,1
67,145,1
67,146,1
67,147,1
67,148,1
67,149,1
67,150,1
67,151,1
67,152,0
67,153,1
67,154,1
67,155,1
67,156,0
67,157,0
67,158,1
67,159,1
67,160,0
67,161,0
67,162,1
67,163,1
67,164,1
67,165,1
67,166,1
67,167,1
67,168,1
67,169,0
67,170,0
67,171,0
67,172,1
67,173,0
67,174,1
67,175,1
67,176,1
67,177,0
67,178,1
67,179,1
67,180,1
67,181,1
67,182,1
67,183,0
67,184,0
67,185,1
67,186,1
67,187,1
67,188,2
67,189,1
67,190,1
67,191,1
67,192,1
67,193,0
67,194,0
67,195,0
67,196,1
67,197,1
67,198,0
67,199,1
67,200,1
68,1,1
68,2,1
68,3,1
68,4,1
68,5,1
68,6,0
68,7,1
68,8,1
68,9,1
68,10,1
68,11,1
68,12,1
68,13,1
68,14,0
68,15,1
68,16,1
68,17,1
68,18,1
68,19,1
68,20,0
68,21,1
68,22,1
68,23,1
68,24,1
68,25,0
68,26,1
68,27,1
68,28,1
68,29,1
68,30,0
68,31,1
68,32,1
68,33,1
68,34,1
68,35,1
68,36,1
68,37,0
68,38,1
68,39,1
68,40,1
68,41,1
68,42,0
68,43,1
68,44,1
68,45,1
68,46,1
68,47,1
68,48,1
68,49,1
68,50,0
68,51,1
68,52,0
68,53,1
68,54,1
68,55,0
68,56,1
68,57,0
68,58,1
68,59,1
68,60,0
68,61,1
68,62,1
68,63,1
68,64,1
68,65,1
68,66,1
68,67,1
68,68,0
68,69,1
68,70,1
68,71,1
68,72,1
68,73,1
68,74,1
68,75,1
68,76,1
68,77,1
68,78,1
68,79,1
68,80,1
68,81,1
68,82,1
68,83,0
68,84,0
68,85,1
68,86,1
68,87,1
68,88,1
68,89,1
68,90,1
68,91,1
68,92,1
68,93,0
68,94,1
68,95,1
68,96,1
68,97,1
68,98,1
68,99,1
68,100,1
68,101,0
68,102,1
68,103,1
68,104,1
68,105,1
68,106,1
68,107,1
68,108,0
68,109,1
68,110,0
68,111,1
68,112,1
68,113,2
68,114,0
68,115,1
68,116,1
68,117,1
68,118,0
68,119,1
68,120,1
68,121,2
68,122,1
68,123,0
68,124,2
68,125,1
68,126,1
68,127,0
68,128,0
68,129,1
68,130,1
68,131,1
68,132,1
68,133,0
68,134,0
68,135,1
68,136,0
68,137,1
68,138,1
68,139,1
68,140,1
68,141,1
68,142,1
68,143,1
68,144,1
68,145,1
68,146,1
68,147,1
68,148,1
68,149,1
68,150,1
68,151,0
68,152,0
68,153,0
68,154,1
68,155,1
68,156,1
68,157,1
68,158,1
68,159,1
68,160,1
68,161,1
68,162,1
68,163,0
68,164,1
68,165,0
68,166,1
68,167,1
68,168,1
68,169,0
68,170,1
68,171,0
68,172,1
68,173,0
68,174,1
68,175,0
68,176,1
68,177,0
68,178,1
68,179,1
68,180,1
68,181,1
68,182,0
68,183,1
68,184,1
68,185,1
68,186,1
68,187,1
68,188,2
68,189,1
68,190,1
68,191,1
68,192,0
68,193,1
68,194,1
68,195,1
68,196,1
68,197,1
68,198,1
68,199,1
68,200,1
69,1,0
69,2,1
69,3,1
69,4,1
69,5,1
69,6,1
69,7,1
69,8,1
69,9,1
69,10,1
69,11,1
69,12,1
69,13,0
69,14,0
69,15,0
69,16,1
69,17,1
69,18,0
69,19,1
69,20,1
69,21,1
69,22,1
69,23,1
69,24,1
69,25,0
69,26,1
69,27,0
69,28,1
69,29,1
69,30,0
69,31,1
69,32,0
69,33,1
69,34,1
69,35,1
69,36,1
69,37,1
69,38,1
69,39,1
69,40,1
69,41,1
69,42,0
69,43,1
69,44,1
69,45,1
69,46,1
69,47,1
69,48,1
69,49,1
69,50,1
69,51,1
69,52,1
69,53,0
69,54,1
69,55,0
69,56,1
69,57,1
69,58,0
69,59,1
69,60,2
69,61,0
69,62,1
69,63,1
69,64,1
69,65,0
69,66,1
69,67,1
69,68,1
69,69,1
69,70,0
69,71,0
69,72,1
69,73,1
69,74,0
69,75,1
69,76,0
69,77,1
69,78,0
69,79,0
69,80,1
69,81,1
69,82,1
69,83,1
69,84,0
69,85,1
69,86,1
69,87,0
69,88,1
69,89,0
69,90,1
69,91,1
69,92,1
69,93,1
69,94,1
69,95,1
69,96,1
69,97,1
69,98,0
69,99,1
69,100,1
69,101,1
69,102,0
69,103,1
69,104,1
69,105,1
69,106,1
69,107,0
69,108,1
69,109,0
69,110,1
69,111,0
69,112,1
69,113,1
69,114,2
69,115,1
69,116,1
69,117,0
69,118,1
69,119,0
69,120,0
69,121,1
69,122,1
69,123,1
69,124,1
69,125,0
69,126,1
69,127,1
69,128,0
69,129,0
69,130,1
69,131,1
69,132,1
69,133,0
69,134,0
69,135,1
69,136,0
69,137,1
69,138,0
69,139,1
69,140,1
69,141,0
69,142,1
69,143,1
69,144,1
69,145,1
69,146,1
69,147,1
69,148,1
69,149,1
69,150,0
69,151,1
69,152,1
69,153,1
69,154,1
69,155,1
69,156,1
69,157,0
69,158,1
69,159,1
69,160,1
69,161,1
69,162,1
69,163,1
69,164,0
69,165,1
69,166,1
69,167,0
69,168,1
69,169,1
69,170,1
69,171,1
69,172,1
69,173,0
69,174,1
69,175,1
69,176,1
69,177,0
69,178,1
69,179,1
69,180,1
69,181,1
69,182,1
69,183,1
69,184,1
69,185,1
69,186,1
69,187,1
69,188,1
69,189,1
69,190,1
69,191,0
69,192,1
69,193,1
69,194,1
69,195,0
69,196,0
69,197,0
69,198,1
69,199,1
69,200,1
70,1,0
70,2,1
70,3,1
70,4,1
70,5,1
70,6,1
70,7,1
70,8,1
70,9,1
70,10,1
70,11,1
70,12,0
70,13,1
70,14,0
70,15,1
70,16,0
70,17,1
